ID,Label
train_00326_b.png,1
train_00327_b.png,5
train_00328_b.png,5
train_00329_b.png,4
train_00330_b.png,2
train_00331_b.png,1
train_00332_b.png,0
train_00333_b.png,4
train_00334_b.png,1
train_00335_b.png,1
train_00336_b.png,5
train_00337_b.png,4
train_00338_b.png,3
train_00339_b.png,3
train_00340_b.png,3
train_00341_b.png,3
train_00342_b.png,5
train_00343_b.png,0
train_00344_b.png,1
train_00345_b.png,0
train_00346_b.png,5
train_00347_b.png,0
train_00348_b.png,3
train_00349_b.png,0
train_00350_b.png,1
train_00351_b.png,3
train_00352_b.png,5
train_00353_b.png,0
train_00354_b.png,3
train_00355_b.png,0
train_00356_b.png,1
train_00357_b.png,4
train_00358_b.png,0
train_00359_b.png,1
train_00360_b.png,5
train_00361_b.png,5
train_00362_b.png,3
train_00363_b.png,3
train_00364_b.png,0
train_00365_b.png,4
train_00366_b.png,0
train_00367_b.png,0
train_00368_b.png,5
train_00369_b.png,1
train_00370_b.png,3
train_00371_b.png,5
train_00372_b.png,0
train_00373_b.png,0
train_00374_b.png,0
train_00375_b.png,0
train_00376_b.png,0
train_00377_b.png,1
train_00378_b.png,3
train_00379_b.png,0
train_00380_b.png,0
train_00381_b.png,0
train_00382_b.png,5
train_00383_b.png,5
train_00384_b.png,3
train_00385_b.png,0
train_00386_b.png,4
train_00387_b.png,0
train_00388_b.png,3
train_00389_b.png,0
train_00390_b.png,2
train_00391_b.png,5
train_00392_b.png,1
train_00393_b.png,1
train_00394_b.png,3
train_00395_b.png,1
train_00396_b.png,5
train_00397_b.png,5
train_00398_b.png,5
train_00399_b.png,1
train_00400_b.png,3
train_00401_b.png,0
train_00402_b.png,0
train_00403_b.png,3
train_00404_b.png,4
train_00405_b.png,1
train_00406_b.png,0
train_00407_b.png,5
train_00408_b.png,5
train_00409_b.png,2
train_00410_b.png,1
train_00411_b.png,1
train_00412_b.png,0
train_00413_b.png,1
train_00414_b.png,0
train_00415_b.png,1
train_00416_b.png,4
train_00417_b.png,3
train_00418_b.png,0
train_00419_b.png,0
train_00420_b.png,5
train_00421_b.png,1
train_00422_b.png,0
train_00423_b.png,5
train_00424_b.png,1
train_00425_b.png,1
train_00426_b.png,4
train_00427_b.png,4
train_00428_b.png,5
train_00429_b.png,0
train_00430_b.png,0
train_00431_b.png,0
train_00432_b.png,1
train_00433_b.png,1
train_00434_b.png,4
train_00435_b.png,1
train_00436_b.png,5
train_00437_b.png,3
train_00438_b.png,0
train_00439_b.png,0
train_00440_b.png,3
train_00441_b.png,4
train_00442_b.png,0
train_00443_b.png,5
train_00444_b.png,1
train_00445_b.png,3
train_00446_b.png,5
train_00447_b.png,4
train_00448_b.png,5
train_00449_b.png,3
train_00450_b.png,5
train_00451_b.png,1
train_00452_b.png,1
train_00453_b.png,2
train_00454_b.png,3
train_00455_b.png,1
train_00456_b.png,3
train_00457_b.png,3
train_00458_b.png,3
train_00459_b.png,0
train_00460_b.png,3
train_00461_b.png,5
train_00462_b.png,3
train_00463_b.png,4
train_00464_b.png,4
train_00465_b.png,0
train_00466_b.png,4
train_00467_b.png,3
train_00468_b.png,0
train_00469_b.png,1
train_00470_b.png,0
train_00471_b.png,1
train_00472_b.png,5
train_00473_b.png,4
train_00474_b.png,1
train_00475_b.png,5
train_00476_b.png,3
train_00477_b.png,0
train_00478_b.png,5
train_00479_b.png,5
train_00480_b.png,2
train_00481_b.png,4
train_00482_b.png,0
train_00483_b.png,0
train_00484_b.png,5
train_00485_b.png,5
train_00486_b.png,1
train_00487_b.png,3
train_00488_b.png,1
train_00489_b.png,2
train_00490_b.png,3
train_00491_b.png,0
train_00492_b.png,0
train_00493_b.png,5
train_00494_b.png,5
train_00495_b.png,2
train_00496_b.png,0
train_00497_b.png,0
train_00498_b.png,1
train_00499_b.png,5
train_00500_b.png,0
train_00501_b.png,0
train_00502_b.png,0
train_00503_b.png,0
train_00504_b.png,5
train_00505_b.png,2
train_00506_b.png,1
train_00507_b.png,3
train_00508_b.png,0
train_00509_b.png,4
train_00510_b.png,3
train_00511_b.png,0
train_00512_b.png,5
train_00513_b.png,0
train_00514_b.png,5
train_00515_b.png,4
train_00516_b.png,0
train_00517_b.png,5
train_00518_b.png,4
train_00519_b.png,3
train_00520_b.png,1
train_00521_b.png,5
train_00522_b.png,5
train_00523_b.png,1
train_00524_b.png,5
train_00525_b.png,4
train_00526_b.png,5
train_00527_b.png,1
train_00528_b.png,0
train_00529_b.png,0
train_00530_b.png,5
train_00531_b.png,0
train_00532_b.png,5
train_00533_b.png,1
train_00534_b.png,1
train_00535_b.png,1
train_00536_b.png,3
train_00537_b.png,0
train_00538_b.png,0
train_00539_b.png,0
train_00540_b.png,4
train_00541_b.png,0
train_00542_b.png,0
train_00543_b.png,1
train_00544_b.png,2
train_00545_b.png,3
train_00546_b.png,3
train_00547_b.png,2
train_00548_b.png,5
train_00549_b.png,0
train_00550_b.png,5
train_00551_b.png,3
train_00552_b.png,3
train_00553_b.png,3
train_00554_b.png,4
train_00555_b.png,5
train_00556_b.png,4
train_00557_b.png,4
train_00558_b.png,5
train_00559_b.png,1
train_00560_b.png,5
train_00561_b.png,0
train_00562_b.png,5
train_00563_b.png,4
train_00564_b.png,0
train_00565_b.png,0
train_00566_b.png,5
train_00567_b.png,4
train_00568_b.png,5
train_00569_b.png,3
train_00570_b.png,5
train_00571_b.png,5
train_00572_b.png,0
train_00573_b.png,4
train_00574_b.png,0
train_00575_b.png,1
train_00576_b.png,4
train_00577_b.png,0
train_00578_b.png,0
train_00579_b.png,1
train_00580_b.png,3
train_00581_b.png,0
train_00582_b.png,4
train_00583_b.png,4
train_00584_b.png,0
train_00585_b.png,0
train_00586_b.png,3
train_00587_b.png,5
train_00588_b.png,5
train_00589_b.png,5
train_00590_b.png,0
train_00591_b.png,4
train_00592_b.png,5
train_00593_b.png,3
train_00594_b.png,5
train_00595_b.png,5
train_00596_b.png,1
train_00597_b.png,5
train_00598_b.png,5
train_00599_b.png,5
train_00600_b.png,5
train_00601_b.png,4
train_00602_b.png,0
train_00603_b.png,5
train_00604_b.png,4
train_00605_b.png,0
train_00606_b.png,5
train_00607_b.png,0
train_00608_b.png,3
train_00609_b.png,5
train_00610_b.png,1
train_00611_b.png,0
train_00612_b.png,0
train_00613_b.png,4
train_00614_b.png,0
train_00615_b.png,5
train_00616_b.png,5
train_00617_b.png,5
train_00618_b.png,5
train_00619_b.png,3
train_00620_b.png,1
train_00621_b.png,1
train_00622_b.png,0
train_00623_b.png,3
train_00624_b.png,3
train_00625_b.png,0
train_00626_b.png,0
train_00627_b.png,1
train_00628_b.png,1
train_00629_b.png,2
train_00630_b.png,0
train_00631_b.png,5
train_00632_b.png,3
train_00633_b.png,5
train_00634_b.png,5
train_00635_b.png,4
train_00636_b.png,1
train_00637_b.png,0
train_00638_b.png,0
train_00639_b.png,0
train_00640_b.png,0
train_00641_b.png,3
train_00642_b.png,3
train_00643_b.png,0
train_00644_b.png,5
train_00645_b.png,1
train_00646_b.png,1
train_00647_b.png,0
train_00648_b.png,1
train_00649_b.png,3
train_00650_b.png,3
train_00651_b.png,0
train_00652_b.png,3
train_00653_b.png,5
train_00654_b.png,5
train_00655_b.png,3
train_00656_b.png,0
train_00657_b.png,0
train_00658_b.png,0
train_00659_b.png,5
train_00660_b.png,0
train_00661_b.png,4
train_00662_b.png,1
train_00663_b.png,4
train_00664_b.png,0
train_00665_b.png,1
train_00666_b.png,0
train_00667_b.png,5
train_00668_b.png,0
train_00669_b.png,4
train_00670_b.png,4
train_00671_b.png,1
train_00672_b.png,5
train_00673_b.png,0
train_00674_b.png,0
train_00675_b.png,0
train_00676_b.png,4
train_00677_b.png,3
train_00678_b.png,3
train_00679_b.png,5
train_00680_b.png,3
train_00681_b.png,0
train_00682_b.png,0
train_00683_b.png,5
train_00684_b.png,5
train_00685_b.png,3
train_00686_b.png,5
train_00687_b.png,0
train_00688_b.png,4
train_00689_b.png,5
train_00690_b.png,1
train_00691_b.png,5
train_00692_b.png,2
train_00693_b.png,1
train_00694_b.png,1
train_00695_b.png,2
train_00696_b.png,1
train_00697_b.png,1
train_00698_b.png,3
train_00699_b.png,5
train_00700_b.png,3
train_00701_b.png,1
train_00702_b.png,4
train_00703_b.png,1
train_00704_b.png,5
train_00705_b.png,0
train_00706_b.png,0
train_00707_b.png,1
train_00708_b.png,5
train_00709_b.png,0
train_00710_b.png,0
train_00711_b.png,1
train_00712_b.png,0
train_00713_b.png,5
train_00714_b.png,5
train_00715_b.png,1
train_00716_b.png,5
train_00717_b.png,0
train_00718_b.png,1
train_00719_b.png,3
train_00720_b.png,3
train_00721_b.png,1
train_00722_b.png,4
train_00723_b.png,0
train_00724_b.png,5
train_00725_b.png,5
train_00726_b.png,5
train_00727_b.png,0
train_00728_b.png,1
train_00729_b.png,2
train_00730_b.png,0
train_00731_b.png,4
train_00732_b.png,5
train_00733_b.png,5
train_00734_b.png,4
train_00735_b.png,5
train_00736_b.png,5
train_00737_b.png,4
train_00738_b.png,3
train_00739_b.png,0
train_00740_b.png,0
train_00741_b.png,5
train_00742_b.png,5
train_00743_b.png,5
train_00744_b.png,4
train_00745_b.png,5
train_00746_b.png,0
train_00747_b.png,1
train_00748_b.png,0
train_00749_b.png,5
train_00750_b.png,4
train_00751_b.png,0
train_00752_b.png,1
train_00753_b.png,3
train_00754_b.png,5
train_00755_b.png,0
train_00756_b.png,4
train_00757_b.png,5
train_00758_b.png,0
train_00759_b.png,5
train_00760_b.png,0
train_00761_b.png,1
train_00762_b.png,5
train_00763_b.png,0
train_00764_b.png,3
train_00765_b.png,3
train_00766_b.png,5
train_00767_b.png,5
train_00768_b.png,0
train_00769_b.png,2
train_00770_b.png,4
train_00771_b.png,4
train_00772_b.png,1
train_00773_b.png,0
train_00774_b.png,5
train_00775_b.png,0
train_00776_b.png,3
train_00777_b.png,0
train_00778_b.png,4
train_00779_b.png,3
train_00780_b.png,5
train_00781_b.png,1
train_00782_b.png,3
train_00783_b.png,5
train_00784_b.png,0
train_00785_b.png,0
train_00786_b.png,0
train_00787_b.png,1
train_00788_b.png,5
train_00789_b.png,3
train_00790_b.png,3
train_00791_b.png,1
train_00792_b.png,1
train_00793_b.png,0
train_00794_b.png,5
train_00795_b.png,0
train_00796_b.png,0
train_00797_b.png,5
train_00798_b.png,3
train_00799_b.png,0
train_00800_b.png,2
train_00801_b.png,5
train_00802_b.png,0
train_00803_b.png,1
train_00804_b.png,4
train_00805_b.png,3
train_00806_b.png,5
train_00807_b.png,5
train_00808_b.png,5
train_00809_b.png,3
train_00810_b.png,5
train_00811_b.png,1
train_00812_b.png,0
train_00813_b.png,1
train_00814_b.png,5
train_00815_b.png,4
train_00816_b.png,1
train_00817_b.png,4
train_00818_b.png,0
train_00819_b.png,3
train_00820_b.png,1
train_00821_b.png,0
train_00822_b.png,0
train_00823_b.png,0
train_00824_b.png,1
train_00825_b.png,5
train_00826_b.png,4
train_00827_b.png,5
train_00828_b.png,1
train_00829_b.png,5
train_00830_b.png,5
train_00831_b.png,0
train_00832_b.png,0
train_00833_b.png,5
train_00834_b.png,0
train_00835_b.png,5
train_00836_b.png,3
train_00837_b.png,0
train_00838_b.png,2
train_00839_b.png,0
train_00840_b.png,0
train_00841_b.png,3
train_00842_b.png,5
train_00843_b.png,0
train_00844_b.png,1
train_00845_b.png,0
train_00846_b.png,4
train_00847_b.png,1
train_00848_b.png,0
train_00849_b.png,0
train_00850_b.png,5
train_00851_b.png,5
train_00852_b.png,4
train_00853_b.png,4
train_00854_b.png,1
train_00855_b.png,0
train_00856_b.png,0
train_00857_b.png,0
train_00858_b.png,5
train_00859_b.png,3
train_00860_b.png,0
train_00861_b.png,4
train_00862_b.png,5
train_00863_b.png,5
train_00864_b.png,1
train_00865_b.png,0
train_00866_b.png,5
train_00867_b.png,5
train_00868_b.png,5
train_00869_b.png,3
train_00870_b.png,5
train_00871_b.png,5
train_00872_b.png,4
train_00873_b.png,0
train_00874_b.png,0
train_00875_b.png,0
train_00876_b.png,0
train_00877_b.png,5
train_00878_b.png,0
train_00879_b.png,1
train_00880_b.png,0
train_00881_b.png,2
train_00882_b.png,3
train_00883_b.png,0
train_00884_b.png,0
train_00885_b.png,0
train_00886_b.png,4
train_00887_b.png,0
train_00888_b.png,5
train_00889_b.png,5
train_00890_b.png,2
train_00891_b.png,4
train_00892_b.png,0
train_00893_b.png,5
train_00894_b.png,1
train_00895_b.png,0
train_00896_b.png,3
train_00897_b.png,0
train_00898_b.png,1
train_00899_b.png,1
train_00900_b.png,5
train_00901_b.png,3
train_00902_b.png,5
train_00903_b.png,5
train_00904_b.png,1
train_00905_b.png,0
train_00906_b.png,0
train_00907_b.png,0
train_00908_b.png,1
train_00909_b.png,5
train_00910_b.png,3
train_00911_b.png,5
train_00912_b.png,5
train_00913_b.png,1
train_00914_b.png,5
train_00915_b.png,0
train_00916_b.png,0
train_00917_b.png,0
train_00918_b.png,5
train_00919_b.png,3
train_00920_b.png,0
train_00921_b.png,5
train_00922_b.png,0
train_00923_b.png,1
train_00924_b.png,5
train_00925_b.png,4
train_00926_b.png,5
train_00927_b.png,5
train_00928_b.png,0
train_00929_b.png,0
train_00930_b.png,1
train_00931_b.png,5
train_00932_b.png,3
train_00933_b.png,5
train_00934_b.png,5
train_00935_b.png,2
train_00936_b.png,1
train_00937_b.png,5
train_00938_b.png,2
train_00939_b.png,0
train_00940_b.png,3
train_00941_b.png,3
train_00942_b.png,0
train_00943_b.png,2
train_00944_b.png,1
train_00945_b.png,5
train_00946_b.png,5
train_00947_b.png,3
train_00948_b.png,5
train_00949_b.png,5
train_00950_b.png,0
train_00951_b.png,3
train_00952_b.png,4
train_00953_b.png,0
train_00954_b.png,1
train_00955_b.png,1
train_00956_b.png,3
train_00957_b.png,5
train_00958_b.png,5
train_00959_b.png,5
train_00960_b.png,1
train_00961_b.png,1
train_00962_b.png,2
train_00963_b.png,5
train_00964_b.png,0
train_00965_b.png,4
train_00966_b.png,0
train_00967_b.png,5
train_00968_b.png,5
train_00969_b.png,4
train_00970_b.png,4
train_00971_b.png,2
train_00972_b.png,5
train_00973_b.png,1
train_00974_b.png,3
train_00975_b.png,5
train_00976_b.png,0
train_00977_b.png,0
train_00978_b.png,1
train_00979_b.png,0
train_00980_b.png,5
train_00981_b.png,5
train_00982_b.png,1
train_00983_b.png,0
train_00984_b.png,2
train_00985_b.png,3
train_00986_b.png,4
train_00987_b.png,0
train_00988_b.png,5
train_00989_b.png,0
train_00990_b.png,0
train_00991_b.png,0
train_00992_b.png,3
train_00993_b.png,5
train_00994_b.png,5
train_00995_b.png,1
train_00996_b.png,0
train_00997_b.png,3
train_00998_b.png,0
train_00999_b.png,5
train_01000_b.png,0
train_01001_b.png,0
train_01002_b.png,5
train_01003_b.png,1
train_01004_b.png,3
train_01005_b.png,1
train_01006_b.png,2
train_01007_b.png,3
train_01008_b.png,1
train_01009_b.png,0
train_01010_b.png,3
train_01011_b.png,4
train_01012_b.png,5
train_01013_b.png,2
train_01014_b.png,3
train_01015_b.png,3
train_01016_b.png,1
train_01017_b.png,5
train_01018_b.png,0
train_01019_b.png,1
train_01020_b.png,1
train_01021_b.png,3
train_01022_b.png,0
train_01023_b.png,3
train_01024_b.png,1
train_01025_b.png,5
train_01026_b.png,5
train_01027_b.png,4
train_01028_b.png,5
train_01029_b.png,4
train_01030_b.png,4
train_01031_b.png,0
train_01032_b.png,0
train_01033_b.png,5
train_01034_b.png,1
train_01035_b.png,0
train_01036_b.png,2
train_01037_b.png,3
train_01038_b.png,1
train_01039_b.png,0
train_01040_b.png,5
train_01041_b.png,1
train_01042_b.png,0
train_01043_b.png,5
train_01044_b.png,0
train_01045_b.png,3
train_01046_b.png,1
train_01047_b.png,0
train_01048_b.png,3
train_01049_b.png,2
train_01050_b.png,0
train_01051_b.png,1
train_01052_b.png,5
train_01053_b.png,0
train_01054_b.png,0
train_01055_b.png,5
train_01056_b.png,3
train_01057_b.png,3
train_01058_b.png,3
train_01059_b.png,3
train_01060_b.png,1
train_01061_b.png,5
train_01062_b.png,3
train_01063_b.png,1
train_01064_b.png,0
train_01065_b.png,1
train_01066_b.png,4
train_01067_b.png,5
train_01068_b.png,0
train_01069_b.png,0
train_01070_b.png,1
train_01071_b.png,5
train_01072_b.png,3
train_01073_b.png,0
train_01074_b.png,1
train_01075_b.png,0
train_01076_b.png,0
train_01077_b.png,5
train_01078_b.png,5
train_01079_b.png,3
train_01080_b.png,5
train_01081_b.png,3
train_01082_b.png,3
train_01083_b.png,0
train_01084_b.png,1
train_01085_b.png,2
train_01086_b.png,1
train_01087_b.png,1
train_01088_b.png,5
train_01089_b.png,5
train_01090_b.png,1
train_01091_b.png,3
train_01092_b.png,2
train_01093_b.png,3
train_01094_b.png,1
train_01095_b.png,1
train_01096_b.png,0
train_01097_b.png,0
train_01098_b.png,1
train_01099_b.png,1
train_01100_b.png,4
train_01101_b.png,5
train_01102_b.png,0
train_01103_b.png,3
train_01104_b.png,1
train_01105_b.png,2
train_01106_b.png,3
train_01107_b.png,5
train_01108_b.png,3
train_01109_b.png,4
train_01110_b.png,5
train_01111_b.png,0
train_01112_b.png,1
train_01113_b.png,3
train_01114_b.png,4
train_01115_b.png,4
train_01116_b.png,0
train_01117_b.png,0
train_01118_b.png,5
train_01119_b.png,3
train_01120_b.png,1
train_01121_b.png,5
train_01122_b.png,4
train_01123_b.png,3
train_01124_b.png,0
train_01125_b.png,0
train_01126_b.png,1
train_01127_b.png,4
train_01128_b.png,5
train_01129_b.png,1
train_01130_b.png,1
train_01131_b.png,0
train_01132_b.png,4
train_01133_b.png,1
train_01134_b.png,3
train_01135_b.png,3
train_01136_b.png,0
train_01137_b.png,5
train_01138_b.png,0
train_01139_b.png,0
train_01140_b.png,4
train_01141_b.png,3
train_01142_b.png,5
train_01143_b.png,4
train_01144_b.png,0
train_01145_b.png,5
train_01146_b.png,3
train_01147_b.png,1
train_01148_b.png,3
train_01149_b.png,5
train_01150_b.png,5
train_01151_b.png,2
train_01152_b.png,1
train_01153_b.png,3
train_01154_b.png,5
train_01155_b.png,5
train_01156_b.png,5
train_01157_b.png,1
train_01158_b.png,0
train_01159_b.png,1
train_01160_b.png,3
train_01161_b.png,0
train_01162_b.png,1
train_01163_b.png,0
train_01164_b.png,5
train_01165_b.png,5
train_01166_b.png,5
train_01167_b.png,1
train_01168_b.png,4
train_01169_b.png,0
train_01170_b.png,2
train_01171_b.png,0
train_01172_b.png,5
train_01173_b.png,0
train_01174_b.png,1
train_01175_b.png,3
train_01176_b.png,1
train_01177_b.png,5
train_01178_b.png,1
train_01179_b.png,1
train_01180_b.png,0
train_01181_b.png,2
train_01182_b.png,1
train_01183_b.png,3
train_01184_b.png,3
train_01185_b.png,5
train_01186_b.png,0
train_01187_b.png,3
train_01188_b.png,5
train_01189_b.png,1
train_01190_b.png,0
train_01191_b.png,5
train_01192_b.png,2
train_01193_b.png,5
train_01194_b.png,5
train_01195_b.png,5
train_01196_b.png,0
train_01197_b.png,3
train_01198_b.png,0
train_01199_b.png,0
train_01200_b.png,1
train_01201_b.png,0
train_01202_b.png,5
train_01203_b.png,5
train_01204_b.png,1
train_01205_b.png,0
train_01206_b.png,1
train_01207_b.png,3
train_01208_b.png,5
train_01209_b.png,5
train_01210_b.png,5
train_01211_b.png,2
train_01212_b.png,3
train_01213_b.png,5
train_01214_b.png,5
train_01215_b.png,1
train_01216_b.png,1
train_01217_b.png,4
train_01218_b.png,3
train_01219_b.png,0
train_01220_b.png,1
train_01221_b.png,0
train_01222_b.png,0
train_01223_b.png,5
train_01224_b.png,0
train_01225_b.png,5
train_01226_b.png,0
train_01227_b.png,1
train_01228_b.png,1
train_01229_b.png,0
train_01230_b.png,4
train_01231_b.png,1
train_01232_b.png,3
train_01233_b.png,0
train_01234_b.png,3
train_01235_b.png,0
train_01236_b.png,5
train_01237_b.png,5
train_01238_b.png,5
train_01239_b.png,2
train_01240_b.png,3
train_01241_b.png,3
train_01242_b.png,1
train_01243_b.png,0
train_01244_b.png,0
train_01245_b.png,0
train_01246_b.png,0
train_01247_b.png,0
train_01248_b.png,1
train_01249_b.png,1
train_01250_b.png,1
train_01251_b.png,5
train_01252_b.png,5
train_01253_b.png,5
train_01254_b.png,5
train_01255_b.png,5
train_01256_b.png,1
train_01257_b.png,1
train_01258_b.png,0
train_01259_b.png,5
train_01260_b.png,0
train_01261_b.png,5
train_01262_b.png,1
train_01263_b.png,0
train_01264_b.png,3
train_01265_b.png,5
train_01266_b.png,5
train_01267_b.png,1
train_01268_b.png,5
train_01269_b.png,0
train_01270_b.png,5
